date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Jul 25 2019 12:18:16 GMT-0400 (Eastern Daylight Time), IT Analyst,Amsterdam,Former Employee ,Great place to learn and grow,I worked at Optiver full-time for more than 5 years,1,Lots of opportunities to learn about trading and technology An army of smart and driven people Nice perks and facilities,"Lots of office politics Counter-productive levels of competition, especially among devs Too much focus on money Management is too relaxed when it comes to firing good and loyal people",,4.0,2.0,4.0,5.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Thu Jun 13 2019 15:06:25 GMT-0400 (Eastern Daylight Time), Senior Developer and Manager,Sydney,Current Employee ,"Fun, Hard, Awesome people",I have been working at Optiver full-time for more than 3 years,0,"All the people are excellent - smart, reliable, great attitudes. The work is hard, diverse and you can go deep and/or wide. You have a very high impact on the organisation as a whole. Great feedback culture drives continual improvement across every part of our business The food is something else!",Not very good at international collaboration - we're just not used to doing it so don't do it well.,,5.0,4.0,3.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Mon Jun 24 2019 13:08:57 GMT-0400 (Eastern Daylight Time), Applications Engineer,Amsterdam,Former Employee ,Declining Culture,I worked at Optiver full-time for more than 3 years,8,Big Bonus and good pay,"The reviews are often a surprise. Team Leads are determining the scores together with their peers, top down. The story leading to the score is compiled after the score is determined. Lot's of competition. Your score is relative to the others, so a good score now, can be a not so good score next year. Because of the relative high pay, employees will tolerate quite much. My Team Lead got a new manager and within a few months my core went from an above average to a below average. Lot's of politics. Be sure you are 'friends' with the right people and you will be fine.",,1.0,1.0,2.0,3.0,5.0,5.0,Doesn't Recommend,Neutral Outlook,
Mon May 06 2019 04:43:16 GMT-0400 (Eastern Daylight Time), Trader,Amsterdam,Former Employee ,Amazing place to work,I worked at Optiver full-time for more than 3 years,2,"- Highly skilled colleagues - Great food catering in the Amsterdam office - Encouraged greatly to set up new stuff, be entrepreneurial - Rewards and promotions relative to performance, done quite fairly - Fun atmosphere",- Bit of discrepancy in salary between developers and traders,,5.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue May 07 2019 03:28:21 GMT-0400 (Eastern Daylight Time), Junior Trader,Amsterdam,Former Employee ,Ambitious firm,I worked at Optiver full-time for more than a year,0,Salary and bonus Smart people Decent systems Food Barista,a bit dark but ok,,5.0,4.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Mar 06 2019 18:01:56 GMT-0500 (Eastern Standard Time), Junior Software Engineer,Sydney,Current Employee ,Great Company!,I have been working at Optiver full-time for more than 3 years,1,"Good culture, great pay, great perks. Good work life balance, free gym, free food and egalitarian culture.",Not much that I can think off the bat.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Fri Jan 11 2019 00:40:35 GMT-0500 (Eastern Standard Time),,,Current Employee ,"Smart colleagues, challenging work, dynamic environment",I have been working at Optiver full-time,3,"- The workforce is diverse and intelligent. I look up to many of the people I work with. - Ideas and opinions are encouraged and are heard. It doesn't mean that you'll always get your way, but you can freely express yourself. - Dynamic company culture. Continuous improvement is encouraged. Great place for people who like to be challenged and a fast paced environment. - Healthy work life balance. Great perks like a top-notch breakfasts and lunches, coffees etc. - Career development opportunities if you are proactive about it. I have worked in different roles and departments since I've started. - Positive company outlook. Optiver had outstanding returns in 2018 and I feel optimistic about the company's future prospects.","- There will always be more work than people. On one hand it means that there are always opportunities to make an impact, on the other hand it can mean shifting priorities and difficulty finishing projects. - Optiver's company culture is not for everyone. People who like a slower-paced, low pressure workplace wouldn't like it. It helps a lot to have an interest in finance.",,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Mon Jan 14 2019 12:01:52 GMT-0500 (Eastern Standard Time),,Nieuw-Amsterdam,Current Employee ,Intern,I have been working at Optiver part-time for less than a year,1,"A great system for tests,",Not much about this right now.,,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Dec 26 2018 04:50:45 GMT-0500 (Eastern Standard Time),,, ,Positive experience overall,I worked at Optiver,2,"Good leaning experiences
Enough support from companies","Harsh Culture 
Treat candidates as products, didn’t encourage individual thoughts",,4.0,,,,,,,,
Thu Dec 06 2018 02:04:08 GMT-0500 (Eastern Standard Time), Trainee Trader,"Shanghai, Shanghai",Current Employee ,Perfect place to start your career as a trader,I have been working at Optiver full-time for more than 3 years,1,"A group of smart people, regarding cooperation and better solution as their daily life. New enters do not need consider about anything besides work.","High turnover for first year analyst derives from the performance of your trading. That’s true in the whole proprietary industry, but still bring a lot of pressure. You have to be used to that.",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Oct 20 2018 04:47:02 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Junior Trader,I worked at Optiver full-time,2,"Good atmosphere, lovely employees, no hierarchy in idea implementation","There is not really a negative point, it just depends on the person?",,5.0,,,,,,,,
Sat Nov 03 2018 03:33:47 GMT-0400 (Eastern Daylight Time),,, ,Great company,I worked at Optiver,0,Good culture. Good people. Good system.,Cut throat environment for non performers,,4.0,,,,,,,,
Wed Sep 26 2018 20:22:15 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Quant Researcher,I have been working at Optiver full-time,0,"Excellent environment, Thrilling job and Good Infra",More working Hours and Bossy colleagues,,4.0,4.0,5.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Aug 25 2018 02:52:12 GMT-0400 (Eastern Daylight Time), Developer,Amsterdam,Current Employee ,Great if you fit in,I have been working at Optiver full-time for more than 3 years,10,"Like the title says, if you fit in to company culture you can do well. The bonuses are great compared to non-finance development jobs. However as a developer you are miles behind the traders in terms of bonuses, so be prepared to be working with youngsters that are on a multiple of your income. One of the great benefits is that there are no external customers, you are only developing solutions for internal use. This has some great upsides - you only work on projects that are really needed and make an immediate difference to the company. You can see your code go straight into production and directly interact with the users to get feedback. The work/life balance is extremely good compared to previous jobs I have had, you aren't really expected to do extra except to be on standby for external dependencies such as exchange upgrades. Usually the internal work is planned well in advance. The company does have a strong moral(!) compass in terms of trading behavior. We try to compete in a fair way with other market participants and although the phrase 'improve the market' is parroted a lot as a mission statement, I do think it is generally true (while trying to make money of course). There is also the cliche of getting to work with a lot of smart people, in this case it is definitely true.","If you have no interest in trading then you are not going to progress. Think of it is a trading company that also happens to do development. There is always more work than people and a lot of technical debt. There are so many products and markets we are trying to support that it's almost impossible to keep track of. Although the bonus scheme is open and visible, the shares scheme is completely opaque. There is relatively high staff turnover in all departments. The process isn't completely visible but if the company decides one day that they don't want you then they make you an offer to incentivize you to leave. Sometimes people disappear without a word and you wonder what happened because they seemed competent enough. The bonus structure has extremely coarse resolution, it doubles at each level so it makes an enormous difference to overall remuneration. It is not at all clear what the requirements for these levels are, it is completely at the discretion of your direct manager if you progress. The CTO position has been extremely unstable, the tech leadership at this level is constantly in flux. The team leads have been fairly stable despite this though. There is definitely a Dutch bias in the management positions, while progression generally seems to be based on merit, this is an exception.",,4.0,5.0,4.0,2.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Sep 03 2018 14:01:44 GMT-0400 (Eastern Daylight Time), Software Engineer,Amsterdam,Former Employee ,Good for starters,I worked at Optiver full-time for more than 8 years,3,"Good for starters, you don't need financial market background be employed. The company provides necessary training , good bonus for a good job.","Technical debt slows down the innovation cycle, you need to be very creative to arrange some time for innovation, lack of system architect and quality assurance.",,4.0,4.0,3.0,3.0,5.0,1.0,Recommends,Positive Outlook,Approves of CEO
Sun Sep 09 2018 23:30:56 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Good experience of working in optiver,I worked at Optiver full-time,0,Very good working environment and excellent colleagues,Too stresssful atmosphere and bad coffee,,4.0,3.0,5.0,5.0,5.0,3.0,,,
Thu Aug 30 2018 23:28:48 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Pretty Lucky,I have been working at Optiver full-time,3,- great people - feedback is welcomed - ability to suggest changes and make them without red tape - great food,- expectations are higher and higher each year,,4.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Aug 06 2018 20:18:28 GMT-0400 (Eastern Daylight Time),,,Current Employee ,A Great Place to Work,I have been working at Optiver full-time for less than a year,2,"Very competitive compensation and benefits, free food, onsite barista to make you nice coffee, premium medical insurance, annual trip, weekly massage, comfortable and cozy working environment, etc. Able to work with super smart, talented and fun people. Great team work. Quick impact no matter how long you have been with the firm, people and the management team will listen to you as long as you have great and innovative ideas. You will be constantly challenged by people and you can also challenge other people so everyone is able to improve day by day. Very reasonable working hours.","Still in the honeymoon period with Optiver, nothing I can think of for now.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jul 23 2018 04:47:51 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Money grab by management,I worked at Optiver full-time,6,"Good remuneration for senior traders/management
Generally good technology and good training structure",Remuneration slashed through the years as the progression through bonus tiers has slowed by over 50%; management is clearly trying to keep the majority of the profits made,,1.0,,,,,,,,
Mon May 21 2018 17:20:24 GMT-0400 (Eastern Daylight Time), Talent Team Leader,Sydney,Current Employee ,"Great people, great company",I have been working at Optiver full-time for more than 3 years,5,"- I love working with so many highly intelligent, passionate and friendly people - We are very well looked after, bordering on being spoilt - The flat structure and fast-paced environment allow us to make things happen quickly - You are encouraged to take ownership and be accountable - There are many opportunities to move laterally within the business or even to other locations - There is a lot of breadth and scope allowed which I love. Nothing worse than being pigeonholed and that definitely doesn't happen here","- Due to the pace of the environment, sometimes we take on too much or don't finish what we started before moving onto the next thing - It is possible to grow so quickly that you find yourself in a leadership role before you are ready for it",,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jun 03 2018 10:59:32 GMT-0400 (Eastern Daylight Time), Engineer,Amsterdam,Current Employee ,"Fantastic challenges, depressing technical management",I have been working at Optiver full-time for more than 3 years,8,Technical problems are challenging and interesting. Colleagues are very smart people and the atmosphere is culturally rich. Salary and benefits are above the norm.,"Technical management is quite young and with a notable exception they all started their career at Optiver; as a consequence they believe there is no other way to solve technical problems than ""the single Optiver way"" and cannot even consider that there are different problems which require different solutions. There's a bit of a herd approach in designing systems and applications, and straying from the path is frowned upon even when the advantages of doing so are clear or might be worth a shot. These issues are lately being exacerbated by narrowed diversity in technical recruitment, populating the engineering ranks with clones of the team leads.",,3.0,5.0,3.0,3.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Thu May 10 2018 18:43:00 GMT-0400 (Eastern Daylight Time), Trader,Sydney,Current Employee ,Hard to imagine better.,I have been working at Optiver full-time for more than 5 years,5,Great work hard-play hard culture. Fun collaborative environment. Great career opportunity. Most intelligent people I've worked with.,"Sometimes you work long hours. But it's not enforced, more just if you want to be the best you have to put in the work to get there.",,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue May 15 2018 18:53:14 GMT-0400 (Eastern Daylight Time), Trader,Sydney,Current Employee ,Amazing journey with Optiver- I've never looked back,I have been working at Optiver full-time for more than 5 years,2,"I'm am a trader in Sydney and have been for several years. Things that have stand out to me are: -Well structured training program when you join run by a dedicated trader trainer. -Given a lot of responsibility as soon as you join a desk- Around 4 months in the job. You get paired with experienced trader(s) who will mentor you. -You will learn from some of the best in the industry. There's a reason Optiver has such consistently strong performances year on year. For example, 2017 was one of Optiver's best years- a year where most market makers struggled to turn a profit due to very low volatility. -Minimal hierarchy. If you have good ideas there's very little holding you back from executing. -Get to work on challenging quantitative problems that have a fast turn around time to see the results. -The mission statement of ""We improve the market"" is taken very seriously and means a lot to me. Practically this means we spend a lot of time trying to provide liquidity where it's actually needed (particularly in options and ETFs), help exchanges improve regulations to make them safer (think better error trade rules) etc.","Although the hours are reasonable by professional standards (10 hour days, no weekends), the work is intense. At Optiver you will be challenged to achieve beyond what you think is possible. I don't see this as a con because I find the work really enjoyable and stimulating. However if you aren't able to keep up or aren't passionate about working on these sort of problems, it will be not be fun.",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon May 14 2018 22:53:22 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Awesome place to work,I have been working at Optiver full-time,2,"High performance culture but family environment where people are incentivised to help each other. Very flat structure. Company a lot stronger than any other time in history, dominating most of the markets they trade in with a team that isn't as big as people expect.",Company grew too fast up until 2017 and hired too many underperforming staff. Recent changes have rectified this however left a few leavers unhappy.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun May 13 2018 01:54:47 GMT-0400 (Eastern Daylight Time), Trader,Sydney,Current Employee ,Who does not want to play for the top team?,I have been working at Optiver full-time for more than 5 years,2,Top of the industry as displayed by both its financial results as well as the eagerness of competitors to poach Optiver employees. Optiver nowadays sets the standard in many of the markets in which they are active. In my opinion a lot of the competitors lack a vision beyond trying to copy what Optiver does. Optiver has a flat corporate structure which allows traders to get a lot of responsibility right from the start. This offers great upside potential for people who are hard working and eager to learn as supposed to a career in a more corporate environment such as an investment bank. Desks are setup as teams which promotes knowledge exchange and cameraderie. Transfers between offices is something which is actively promoted by management. It offers you the opportunity to grow both on a career and personal level.,"Long hours which are (unfortunately) an industry standard. Relatively low base salary compared to industry standards, although variable pay more than makes up for this and is among the best in the industry.",,5.0,4.0,5.0,5.0,5.0,,Recommends,Positive Outlook,Approves of CEO
Sun May 20 2018 23:01:15 GMT-0400 (Eastern Daylight Time),,,Former Employee ,"Good place to work, and can be great again.",I worked at Optiver full-time,1,"- The flat structure encourages a sense of team work and collaboration within departments and across the organisation. You get the opportunity to work with really smart people who are keen to try new ideas. - Social events. We were very lucky to have such an awesome team who pulled together some of the best company events I've ever been to, and they do it with the intent to 'thank' the employees who make Optiver a great place to work. - There's no budget on development, which means you are encouraged to pursue further study or attend workshops and conferences. - Food! The chefs and their team are incredible. They get to know each of you and try their best to cater for everyone's needs. Level 7 is never short of awesome snacks and nutritious options.","- There's not a lot of career development within the organisation and this is purely based on the flat structure. Growth is more lateral, but due to the highly competitive environment between peers, this can be quite difficult to achieve also. - Gossip - Leadership. Some leaders are technically competent, but their leadership skills are questionable.",,3.0,3.0,3.0,1.0,5.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Apr 10 2018 10:31:22 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Hectic workplace with no tech culture,I worked at Optiver full-time,4,"Some decent perks: on-site barista, weekly chair massage, 30 vacation days. Lunch is cheap (not free) and most of the time it’s ok, but the choice is very limited. Sometimes you’ll only get something deep fried or a burger. The annoying thing is that they also limit the amount of food people can take, sometimes there’ll be a sign saying ‘1 piece per person’. The pay is decent for Dutch standards but not quite top-notch if you consider working in other countries and not just the Netherlands. Even in NL the compensation is already lagging behind the competition. A bonus is a big part of the compensation and can be taken away for any reason. There are still some pretty smart people working there, although more and more leave the company.","The company is constantly and deliberately understaffed. Even though your pay may be not the worst, as a software developer you’ll be doing at least a 3-person job - you’ll be a developer, project manager, and user support specialist. There’s pretty much no planning, things are done in a hectic way, it’s often unclear what needs to be done to move forward with a task/project. Optiver is a noisy and distracting workplace, it’s considered ok to have loud conversations when others around are trying to concentrate. There’re very limited options to work from home or away from desk, you won’t get a laptop or decent phone. While I worked there, there was a major reconstruction of the office being done, both outdoors and indoors. During that time sometimes it was virtually impossible to concentrate - there was loud sound of drilling, toxic smell of paint or burned plastic, extremely low temperatures during winter, even workers listening to radio during office hours... The company didn’t do anything to minimize these inconveniences, probably breaking quite a few workplace laws in the meantime. The technology stack they use is very limited and outdated. There’s no room for trying out new things in tech; they constantly emphasise that they’re a trading, not a tech company, and technology is just a tool to accomplish the business needs. They have pretty much non-existent IT support, you have to figure all out by yourself and the developer machine setup is very inconvenient. Projects in some teams can be interesting if you’re lucky but there’s also a lot of work done due to regulatory requirements or for ‘political’ reasons. The company is very hierarchical, even though it’s advertised as having a flat structure. The teams, instead of cooperating, often are very competitive against each other; between different offices (e.g. Amsterdam and Sydney) there is pretty much no cooperation at all. They are quite obviously favorizing Dutch employees; even though the Dutch comprise quite a bit less that 50% of the staff in Amsterdam, somehow the vast majority of team leadership/managerial positions are given to the Dutch. Overall, maybe it’s not the worst place to work and you can definitely make an impact there, but all the cons are just too much to make you want to stay there.",,1.0,3.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Mar 13 2018 05:11:22 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Good for graduates who don’t know any better,I worked at Optiver full-time,3,Great perks. Good pay. There are still some nice people left.,Toxic environment. Backward looking. Money/greed driven.,,2.0,2.0,1.0,2.0,5.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Fri Mar 23 2018 03:58:00 GMT-0400 (Eastern Daylight Time), Systems Engineer,,Current Employee ,More ppl talking than actually working,I have been working at Optiver full-time for more than a year,3,"Free lunch and free fruit, gym. There is not much enough to fill up twenty words...........................really not much to say",Very heavy and redundant local management team which doing nothing to but earning free bonus only. Sexual discrimination. Messy and unclear organization structures. Manager doesn’t have a clear picture what is the workload is. No proper escalation channel. Pay is really low in this industry.,,1.0,1.0,1.0,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Thu Feb 08 2018 18:44:16 GMT-0500 (Eastern Standard Time),,, ,Really enjoy working here,I have been working at Optiver,2,One of the best companies I have worked for - we get given lots of independence and accountability at a young age. As long as you can show you have the ability they give you this and then reward you. Sooo different from other organisations in financial services. We get great benefits and extra leave once you hit 2 years. Some of the smartest people I have every worked with and lots of interesting hours.,"Work can be stressful, and expectations are really high - not always bad but just be prepared to work hard. Hours don't matter here (except for trading hours you need to be here as a trader or if you directly support traders) - results is what matters (a pro) Most of the leaders have only worked here - while not inherently bad, it sometimes means they don't know how other places do things or have had experience to lead people well. That said HR is approachable and they try to help leaders.",,5.0,5.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Fri Feb 02 2018 02:08:54 GMT-0500 (Eastern Standard Time),,,Former Employee ,No longer a great place to work,I worked at Optiver full-time,6,Great Perks and working environment,"Toxic management culture : Extremely political Feedback/performance review are not genuine but with political purpose Big cut in every aspect, particular IT",,2.0,3.0,1.0,1.0,3.0,1.0,Recommends,Neutral Outlook,
Fri Dec 29 2017 22:12:25 GMT-0500 (Eastern Standard Time), Trader,Sydney,Former Employee ,Money Prison,I worked at Optiver full-time for more than 5 years,14,"Lots of perks; food, gym memberships etc. Ultimately, this doesn't amount to anything that would want to make you stay though. Get paid a lot more as a trader then your other graduate friends. Will teach you everything you need to know about financial markets. Other companies will want to hire you after you've worked here.","Egotistical and toxic management environment. Management out of touch with the core of the company. Non-supportive, Negative and Hyper-critical environment for non management traders/developers. Lots of unnecessary implied pressure. Lack of Direction/Vision Lack of Innovation. Forced negative feedback. Too many jaded egos for the company to move forward .",,3.0,3.0,2.0,2.0,5.0,1.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Sun Dec 24 2017 02:13:34 GMT-0500 (Eastern Standard Time), Senior Software Engineer,Sydney,Former Employee ,A great place to work... 4 years ago (development),I worked at Optiver full-time for more than 5 years,20,"Free breakfast and lunch, awesome barista. Great office building located in the heard of the Sydney financial district. Plenty of nice perks, e.g. gym membership, company trip, social events. Profit sharing can mean overall remuneration can be high (although unpredictable) if you're a senior. Work life balance is decent. 9/10 hour days are the norm.","The company has changed over the last 12 months. Lots of amazing talent (both technical and leadership) has left over the last two thirds of 2017. Slow to pick up modern development practices and technologies. Below market rate base salary ('compensated' by a discretionary profit sharing scheme that can be taken away at any time). Upper management is opaque, and decision making by middle management often appears to be motivated by what's best for their careers rather than what's best for the company or their team. The level of ego among many of the technical specialists can be extreme at times. They're the best of the best - and they're not humble about it. Personal performance appraisal is directly linked to compensation. Which sounds great in theory, but the performance appraisal process is opaque. It appears to be heavily based on how much your direct manager is willing to 'champion' your cause when individuals are ranked among all teams.",,2.0,4.0,2.0,3.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Dec 20 2017 17:51:29 GMT-0500 (Eastern Standard Time),,, ,Disappointment,I worked at Optiver,10,"Catered lunch, generous leave allowance. Decent work life balance",Politics and meetings began to dominate work. Management were slowly becoming out of touch with the core trading business. Shameless tactics used to denigrate employees to encourage them to leave.,,3.0,4.0,2.0,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Thu Dec 14 2017 15:32:00 GMT-0500 (Eastern Standard Time),,Sydney,Former Employee ,Great until the big culling,I worked at Optiver full-time for more than 5 years,7,"Top talent, brilliant people Low politics, lots of open frank discussion Great benefits, food, massages",Opaque management style Lost a lot of senior talent due to big cost cutting Aggressive cost cutting for the next few years,,3.0,3.0,4.0,4.0,4.0,1.0,Recommends,Negative Outlook,Approves of CEO
Mon Nov 27 2017 23:33:32 GMT-0500 (Eastern Standard Time),,,Current Employee ,Great people,I have been working at Optiver full-time,1,You'll be surrounded by smart people that know their stuff. Ambitious though relaxed culture.,The amount of bureaucracy has gone up a it due to tighter market regulations,,5.0,4.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Thu Dec 21 2017 03:50:21 GMT-0500 (Eastern Standard Time), Developer,Sydney,Former Employee ,"Used to be great, now a terrible place to work as a developer",I worked at Optiver full-time,13,Free lunches that usually taste good. Probably still a great place to work as a trader. Potentially a good stepping stone to other HFTs.,"Used to be great, but then the old management was replaced by bean counters that don't value technology. To cut IT costs, instead of honest redundancies, they gave artificially low performance reviews to developers en masse to force people out. An awful place to work as a developer now because it's really hard to get recognition or promotion. Used to be BRW's Number 1 Place To Work in Australia (2013), now not even in the top 50.",,1.0,4.0,3.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Nov 04 2017 20:46:10 GMT-0400 (Eastern Daylight Time), Derivative Trader,Sydney,Current Employee ,Life Changing,I have been working at Optiver full-time for more than 5 years,5,"Top Derivatives Market Making Firm Globally. 2017 will be in its top few years in its 30+ year history, which is against the grain of the industry which is largely struggling in tough low volatility markets. Huge amount of built up knowledge across spectrum of electronic trading and options trading. Ahead of competitors in most key areas. Nowhere better to learn. Incredible pay. There may not be a consistently higher paying firm globally, in almost any industry. Think the current NBA*0.1 and you'll be close to the distribution. It's about output, not hours. No one cares about your hours unless you're a lower performer. Young and intelligent people. Only thing that can hold you back is your own ability, drive or mindset.","uming job, especially as a grad. It will be hard to think about much else for a while. Hard to answer the question, 'what will you do after Optiver?'. Competitors desperately want you, and are eager to take anyone who leaves. Though a side ways career step into another part of the industry or profession will come with a massive decrease in pay and significant decrease in decision making power. I guess this is a good problem to have while you're happy to be there. Company now at a size where you won't know everyone. Changes the culture somewhat.",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Nov 28 2017 05:47:55 GMT-0500 (Eastern Standard Time), Applications Engineer,Amsterdam,Former Employee ,Great place to start your career,I worked at Optiver full-time for less than a year,2,"Great environment High variable pay Perks (gym ,trips etc.) Intelligent colleagues",Can get unorganized at times and reluctant to change at the same time,,4.0,5.0,4.0,3.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Dec 06 2017 11:53:56 GMT-0500 (Eastern Standard Time),,,Current Employee ,Don’t recommend,I have been working at Optiver full-time for less than a year,4,Good perks Good work life balance Multicultural,"People who have big egos and personal agendas, always have an opinion about everything and are subtly fighting to keep their backs safe. Bad apples. People who are not passionate about the company, do the minimum work and they don’t are not fired because Optiver is afraid to fire them and is waiting for them to leave.",,1.0,3.0,1.0,1.0,3.0,1.0,Doesn't Recommend,,No opinion of CEO
Thu Oct 26 2017 01:44:39 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Great Company,I worked at Optiver full-time,2,A great company where you have very smart colleagues,cannot think of for the moment,,5.0,4.0,4.0,4.0,5.0,4.0,,,
Mon Oct 09 2017 20:17:50 GMT-0400 (Eastern Daylight Time), Developer,Sydney,Current Employee ,No Longer a Great Place to Work,I have been working at Optiver full-time for more than 3 years,23,Optiver offers a reasonably competitive compensation package for recent graduates.,"In the past few years, Human Resources has done a particularly good job at marketing the Optiver brand, with Optiver typically attending career fairs of the top universities and sponsoring the most recognised trading and data science contests. A closer look shows that many of Optiver's claims stretch the truth and some are outright falsehoods. For instance, Optiver calls itself a ""Great Place to Work"", no doubt referring to its performance in the Best Places to Work in Australia survey, in which it achieved 2nd place in 2014. What Optiver neglects to mention is its paltry performance in recent years within the same survey, with placements of 3rd and 6th in 2015 and 2016. In 2017, in fact, Optiver failed to make the list entirely (25 total spots). It is concerning that an organisation that supposedly champions truth and merit invests so heavily in building its image. I suggest looking to third-party sources for verification -- Glassdoor's own Rating Trends is a good place to start. The truth is that Optiver Australia, which trades the Asian markets, has not been doing well. Following the exchange upgrades in Japan, which have made the exchange more deterministic (think winner takes all), Optiver has no longer been able to get as many trades as it shoots for. Mind you, Nikkei and Topix were once significant income streams. Add to the picture changes in Hong Kong regulations pertaining to Stamp Duty (think trading fees) that has forced Optiver to close its corresponding basket versus ETF desk, also a big money maker in the past. Take my advice, if you are choosing between Optiver and a competitor, go with the latter. Following bonus season, I am doing the same.",,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sun Sep 10 2017 01:25:14 GMT-0400 (Eastern Daylight Time), IT,Amsterdam,Current Employee ,Challenging,I have been working at Optiver full-time for more than 5 years,1,"Lot's of room for own initiative. Bright people, Energetic. Good envirnment.","Chaos, technique is too much driven by opportunism, complex technical environment.",,4.0,2.0,4.0,3.0,4.0,2.0,Recommends,Positive Outlook,No opinion of CEO
Wed Aug 02 2017 12:48:42 GMT-0400 (Eastern Daylight Time),,Amsterdam,Trader in Amsterdam,Optiver,I worked at Optiver for less than a year,2,"Meritocratic culture, great office, very smart colleagues, very decent start salary and bonus","Slow career progression, conservative culture",,5.0,5.0,4.0,3.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Aug 12 2017 04:57:02 GMT-0400 (Eastern Daylight Time), Developer,Amsterdam,Current Employee ,"Engineers treated extremely badly, HR police state, unethical, avoid",I have been working at Optiver full-time for more than a year,8,money some perks (most of them not really),"- Amsterdam HR (you can find details on LI) running police state, very combative. - disrespect: IT gets absolutely zero credit, best have left - Firm is in disarray, people work on old machines, infrastructure is collapsing - Little to no innovation. No vision (except chasing arbitrary set profit number) - unable to hire from top schools, majority developers from outside EU/US, no name schools - Scam like tactics (disclosing fine print/important information days before starting job)",,2.0,3.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed May 31 2017 09:57:19 GMT-0400 (Eastern Daylight Time),,, ,software developer,I worked at Optiver,2,"Good working environment, A well balanced lifestyle, The working place is located in Amsterdam",The responding efficiency is not quick.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed May 10 2017 08:20:02 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Not a good experience,I worked at Optiver full-time,10,The money is good and glassdoor needs atleast 20 words and I still couldnt complete20.,"Not many exit opportunities, discriminating between dutch and non dutch and firing rate is very high",,2.0,2.0,3.0,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Fri Apr 28 2017 03:52:46 GMT-0400 (Eastern Daylight Time), Trader,"Shanghai, Shanghai",Current Employee ,Trader,I have been working at Optiver full-time for less than a year,0,Very good work and life balance,Regulation may be a big problem,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
